0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-0.075594675,-0.2223265196,-0.4263698765,-0.2357207991,-0.2601674857,-0.1418587512,-0.2530388354,-0.2251687797,-0.217950684,5.2245060085,-0.259724225,-0.2458105747,-0.2312632055,-0.1516371409,-0.2141174644,-0.1635695268,-0.2314730758,-0.2000949742,-0.197301727,-0.2140274913,-0.0938780859,-0.2839967654,-0.1509418007,0.5313320937,-0.2233321653,-0.3325092812,-0.215384267,-0.2885799249
-0.158627494,-0.1830419579,-0.4099105362,-0.2238931889,-0.2052740886,-0.2579645237,-0.1821856991,-0.2112656762,-0.2423574794,5.7882021755,-0.2037667425,-0.1566350742,-0.2072664112,-0.2431197384,-0.2167556225,-0.2683035246,-0.1926033897,-0.2150595501,-0.1960885219,-0.2120938792,-0.1372846108,-0.2514046395,-0.1730682691,-0.1784148192,-0.2204629879,-0.2003739695,-0.2118658808,-0.2291139003
-0.1103923366,-0.2165026634,-0.3958409614,-0.2447799133,-0.1575235418,-0.1750791051,-0.2414799541,-0.1795456173,-0.1852233372,6.3454901793,-0.2758692215,-0.1748929288,-0.2028979525,-0.1551646464,-0.2404252427,-0.2333109932,-0.2284142479,-0.2038981626,-0.1854329552,-0.2345911084,-0.2218289576,-0.2339195885,-0.199986915,-0.779260198,-0.2063724673,-0.2220586833,-0.2005056844,-0.2402927956
-0.0426613791,-0.2149550099,-0.3916009154,-0.2531284482,-0.3414944851,-0.1472266993,-0.2487458529,-0.2226029245,-0.2038529298,7.0125175886,-0.209809724,-0.215996116,-0.21312295,-0.1839521984,-0.2173036509,-0.1886252228,-0.1966892972,-0.2052031182,-0.175832612,-0.2236608435,-0.2867001328,-0.2833188546,-0.3079537604,-1.1364516633,-0.2301648301,-0.3097085008,-0.1889194066,-0.1728360629
-0.1178851747,-0.2752370287,-0.4086780993,-0.2390005305,-0.0325197259,-0.4267674667,-0.2934776086,-0.2960547338,-0.2265214815,7.5579101579,-0.2392624907,-0.1746824629,-0.2342466265,-0.2569722985,-0.1862085934,-0.2379385421,-0.2469192151,-0.2379090223,-0.2647694271,-0.2464064259,-0.2141226752,-0.2198292426,-0.260538907,-1.3467207147,-0.2424756362,-0.2240645801,-0.23350507,-0.1751963778
-0.0533594133,-0.2403354988,-0.441493509,-0.2809461537,-0.2520480247,-0.3152092268,-0.2693602891,-0.2897870317,-0.238113907,8.0595576194,-0.2773471578,-0.2949173057,-0.2650812537,-0.2604181134,-0.2738997308,-0.2659033211,-0.2381958556,-0.2236657115,-0.2331980785,-0.2587694634,-0.2506673891,-0.1935305044,-0.2474934443,-1.4432497679,-0.2441491937,-0.1452555015,-0.2553906675,-0.3077721054
-0.1112150611,-0.2423444737,-0.4507528093,-0.2833907806,-0.2275593467,-0.407648069,-0.347240866,-0.2517331563,-0.2061031161,8.2366326613,-0.259321659,-0.3739923959,-0.26082278,-0.3241067303,-0.2833691448,-0.154107401,-0.2526542749,-0.2621364927,-0.1434838258,-0.2615669326,-0.303919225,-0.2333042817,-0.1561481291,-1.3628684646,-0.2666719071,-0.1991382664,-0.279126234,-0.3319068375
-0.1673757381,-0.2592721751,-0.4207735586,-0.2780003751,-0.2302474517,-0.2177030102,-0.2819906626,-0.3001276959,-0.2173564917,7.984884862,-0.2761977468,-0.3180945667,-0.259199792,-0.1466686896,-0.2476363106,-0.2570103309,-0.2656447303,-0.2543656965,-0.260716902,-0.2750564867,-0.2422721969,-0.2564522256,-0.2153560282,-1.3599661857,-0.2727669807,-0.2094105701,-0.2704801625,-0.2247421012
0.0563843379,-0.2340513267,-0.4397441964,-0.2540069388,-0.3466541897,-0.2159802565,-0.260499002,-0.2287610054,-0.2443055949,7.2875602914,-0.2267875603,-0.2977964766,-0.2415346691,-0.285525132,-0.2231023708,-0.2185174807,-0.2515662841,-0.2088525717,-0.2243068749,-0.2522421447,-0.1961157258,-0.1775637947,-0.2422223018,-1.1985001328,-0.2625637907,-0.1900251447,-0.2352277388,-0.1874919246
0.0858716681,-0.1740146668,-0.3975784202,-0.2350250204,-0.2173748412,-0.3387946999,-0.2114704635,-0.21534642,-0.1782537468,5.9918712184,-0.1877732909,-0.2374897132,-0.1793895245,-0.2006403479,-0.1892195042,-0.1969617907,-0.1633462026,-0.157252945,-0.1776064991,-0.1862281093,-0.0640559888,-0.1649967199,-0.258693181,-1.0729407373,-0.1783934134,-0.1347890864,-0.1809818468,-0.1791257067
0.0842385585,-0.1307127214,-0.3217015628,-0.128579085,-0.0766448121,-0.2319453194,-0.1448514798,-0.1373249256,-0.1106755492,4.1671689582,-0.1220325637,-0.080510875,-0.1407908817,-0.0616099127,-0.1529883305,-0.159079234,-0.1223957717,-0.0746648161,-0.1020533694,-0.1095686271,-0.2729879185,-0.1083497142,-0.0704144288,-0.9261639651,-0.1077878147,-0.1004249588,-0.1257165357,-0.1314323437
0.2367697106,-0.0074354993,-0.275200994,-0.1000395241,-0.1384392746,-0.0829501007,-0.0259761401,-0.0675946856,-0.0349827419,2.0243742661,-0.0116903604,-0.1073077946,-0.0541943415,-0.0180831213,-0.0245677567,-0.0381271811,-0.1050900514,-0.0910167735,-0.1481245827,-0.0432713125,-0.0752507367,0.0933360109,0.0366501155,-0.7906549516,-0.0371237906,0.0342147019,-0.0462646037,-0.1019584862
0.3841440396,0.0077389637,-0.1996018977,-0.0011837456,0.2080874525,0.0975928071,0.00046924,-0.0081147782,0.0511385061,-0.3113987115,0.0321443813,-0.0009147118,0.0024705531,0.0712612587,-0.0260078554,0.0912145131,-0.0092886656,0.0641031643,0.0069728976,-0.0038330117,0.0748265372,-0.0021120435,0.0701678406,-0.612808319,0.0280382114,-0.0252132391,0.0037900244,0.0063165884
0.5153454889,0.1128913451,-0.1345392309,0.0755196365,0.0903581961,0.1127083413,0.0977128901,0.0917453901,0.1297734543,-2.5615803956,0.1290166368,0.0555843226,0.1059856099,0.089100567,0.0626667913,0.2883878116,0.1084256085,0.0784332551,0.1015781621,0.0759172755,0.0869926489,0.167660572,0.0987085428,-0.5026402274,0.1304816883,0.1869736842,0.0926381313,0.1141538035
0.5668143093,0.182343037,-0.0983135038,0.1515508204,0.1200963533,0.1479042141,0.1227816224,0.139512425,0.185203903,-4.3791679079,0.1907937488,0.2269293821,0.1518708521,0.2752561547,0.1900576584,0.1493660136,0.1815655912,0.2090085151,0.2234121278,0.1724682745,0.1653370203,0.1395298519,0.1518076719,-0.3384130621,0.1939147648,0.1781872091,0.1916999969,0.2084829561
0.7163741349,0.2090123647,-0.0805311161,0.1866351767,0.2861899319,0.1129142145,0.2192916871,0.2115890001,0.2444700601,-5.7818520346,0.1971029822,0.1686212803,0.240252627,0.2194710369,0.1965896614,0.2878466335,0.2273853608,0.2149113913,0.1759375021,0.2059349565,0.2939464832,0.3175211919,0.2464170974,-0.2677174592,0.2292846434,0.1135629775,0.2197389178,0.3890992967
0.9220902683,0.235030527,-0.0439682314,0.2245986866,0.2396464532,0.1604473942,0.2643234652,0.2044925939,0.2622853379,-6.5788766853,0.2455948756,0.2383793245,0.2229735163,0.263333754,0.2058563079,0.217384244,0.2353615985,0.1912241566,0.2995276713,0.2011144262,0.2231940426,0.3373906773,0.2348981481,-0.229512807,0.2665179249,0.2663889768,0.2407312877,0.449572065
1.0462275524,0.2894952734,-0.0442677327,0.2018967913,0.2112635044,0.2985543055,0.2085720493,0.251369575,0.218491065,-6.9508120364,0.3911362634,0.2002568078,0.2626159617,0.3206092191,0.2175712427,0.3105563627,0.2378389472,0.2416673617,0.2987381618,0.2363977811,0.2253008626,0.2946918935,0.2950982673,-0.1943497721,0.2410674304,0.1679004999,0.2518422659,0.2702700959
1.2164729631,0.2330157181,-0.0204468252,0.2107600456,0.215931798,0.2076940024,0.2603639071,0.214797052,0.1931865505,-6.8380701191,0.2370553691,0.0943679023,0.2387126008,0.4114135242,0.2185808254,0.1840974489,0.2444246274,0.2407387173,0.2828434316,0.2259270298,0.2856708608,0.2341838044,0.2526818757,-0.1308074073,0.2478408152,0.3346684978,0.2553462252,0.2485487589
1.3564975199,0.1961930437,-0.0282851279,0.1874627311,0.1896171523,0.3206393352,0.2201378674,0.2084553961,0.2436171676,-6.464415836,0.1814702257,0.2154495401,0.2273681275,0.2591484797,0.2333915075,0.2712263301,0.1781255444,0.1834666844,0.2443340349,0.2191576996,0.0959394594,0.3129469402,0.1889488893,-0.1459866033,0.2253650977,0.2673380833,0.2404585845,0.1719321257
1.4961140712,0.1999672488,-0.0779654231,0.1219367819,0.1271154893,0.2897597743,0.1840655773,0.1975738056,0.2306947037,-5.9217049776,0.1780373018,0.2533873687,0.1840449457,0.260214699,0.1793690137,0.2594692517,0.1991362332,0.1918272114,0.1765312801,0.1809468381,0.17342584,0.1334846781,0.1157636681,-0.1377307191,0.2008351295,0.1634503111,0.202540238,0.2377096597
1.54492104,0.164084978,-0.119367691,0.085706761,0.2206425679,0.2040390291,0.1102047602,0.1211036163,0.1997194828,-5.322694474,0.1887282017,0.1477874673,0.1578638385,0.2486783049,0.185424076,0.2005593911,0.1599305954,0.1668924687,0.1247614327,0.1783359078,0.1512152224,0.1831230586,0.1826766834,-0.1322420066,0.1770643442,0.1311495048,0.1738872717,0.1658041671
1.4407837093,0.1155707689,-0.2006207616,0.0689128614,0.2627029683,0.0442115803,0.0932288597,0.1790786772,0.1981188984,-4.6604709623,0.1361503312,0.2162704068,0.1534777347,0.1163139731,0.2082161429,0.2584299744,0.1506690693,0.1417469882,0.1631856614,0.1582727575,0.0461601592,0.1704150809,0.0519885518,-0.1494829948,0.1843024378,0.146842219,0.1765060687,0.1290188382
1.4351893658,0.1671201482,-0.2714395783,0.0713763071,0.1603452544,0.0235455406,0.1078409914,0.1681703461,0.1505708577,-4.1443863863,0.0972411797,0.1243655354,0.1448745233,0.1561229797,0.1726444229,0.1757432476,0.1590182434,0.1576560476,0.1705385639,0.1660659454,0.0220715811,0.1062776675,0.0463519423,-0.1384145573,0.2168827901,0.1431626541,0.1796725958,0.0313917908
1.2410085618,0.0811993968,-0.3896982408,0.0009205098,0.1509029453,-0.0074818709,0.1508902014,0.126283777,0.0955158398,-3.6668710371,0.0417907642,0.2012076329,0.1285672594,0.2467215678,0.1315954333,0.0876812245,0.0980942681,0.0925159937,0.2473630889,0.1193396095,0.3020918322,0.1694770824,0.0494921922,-0.1695140744,0.1312565656,0.121948971,0.0853428608,0.1323576448
0.9980670425,0.1618799535,-0.3666956748,0.0290338173,-0.030972497,0.1586707395,0.1742627628,0.1490348483,0.0536308785,-3.253903512,-0.0297984329,0.1894880318,0.1538946932,0.159104769,0.1167787235,0.0653445013,0.1575067194,0.1410138466,0.1724641088,0.137497218,0.0976148523,0.2037221819,0.0208718886,-0.0935966138,0.0759759116,0.1824217295,0.1328077562,0.0438797564
0.7950713938,0.1335578944,-0.291018956,-0.0090172672,0.137229691,0.0947940603,0.2653293881,0.1454058627,0.0102656963,-2.9173134471,0.0250348579,0.1637290329,0.1472185672,0.0755611392,0.1462625846,0.0308280007,0.1364181123,0.1456298352,0.1776737054,0.1211871658,0.1241743056,0.1805774482,-0.1434521734,-0.097584242,0.0675875986,0.0943752227,0.1078197398,0.1326547829
0.6512183675,0.1127283474,-0.2018511376,-0.0193424774,0.0630561098,-0.0146726947,0.211319088,0.1688669724,0.0049045374,-2.6700725309,0.0176515931,0.1854002394,0.1064783743,0.085527589,0.0850913655,0.0228712587,0.0991080727,0.1364716016,0.1557808573,0.134411709,0.1424395152,0.1761203791,-0.0452722521,-0.1123088676,0.0641666004,0.2137534563,0.0867470369,0.1394068892
0.5102071505,0.1348436848,-0.1383032269,-0.0312848038,0.0761239341,0.1301952662,0.1118945587,0.1275165804,0.0942952313,-2.4116487432,-0.0198253319,0.0729758118,0.1221336263,0.0858592324,0.1352219567,-0.0253918163,0.1102054853,0.143102077,0.1289435858,0.1065496886,0.0469568533,0.2803890133,-0.0793618259,-0.0803895095,0.085845246,0.0623220491,0.091302804,0.1293214222
0.452196121,0.0838056828,-0.0722335195,-0.0875667894,0.231878969,0.1359168145,0.0265790194,0.0996621714,0.1108889232,-2.2502003069,-0.0065212077,0.0321924949,0.1034702655,0.1589851147,0.1097348381,-0.0941548356,0.0620033596,0.1101213261,0.0979617615,0.1356811991,0.1479095257,0.1696991841,-0.0730098922,-0.0603747538,0.1253319159,0.0821603482,0.0935035509,0.0743787195
0.2575061684,0.1158588462,-0.059493159,-0.1027977962,0.0999313735,0.1933087799,0.1108804107,0.0904457513,0.077723702,-2.1019143378,-0.0312002237,0.1382172083,0.1016698825,0.1461271684,0.1106400039,0.0482803788,0.0999682074,0.1073219031,0.0554328164,0.1218429245,0.1160590642,0.1631431366,-0.0434198218,-0.1072016269,0.0940440037,0.0588075223,0.0798184237,0.0589992896
0.3436541992,0.1270969681,-0.0635288276,-0.0582989093,0.0079607437,0.1580935887,0.0536350467,0.0620708003,0.1052584958,-1.9738721033,-0.0120429855,0.0327059359,0.0809577114,0.0415774283,0.0873546801,-0.0413100281,0.0471939502,0.1242097766,0.1080796353,0.1085880496,0.1490146967,0.1465051394,-0.0425854554,-0.0918056532,0.1110209809,0.0906965535,0.0703193352,0.2274502467
0.2756124165,0.0497657065,-0.0551989818,-0.0881551975,0.0430507968,0.1554439873,0.097482127,0.0488627705,0.1066902295,-1.7927446626,-0.0115430289,0.1372911835,0.0981537781,0.1020410493,0.0759319557,-0.0060745284,0.0667294508,0.1130608105,0.1377049423,0.1139965113,-0.02289674,0.0111477028,-0.0125505,-0.0334980983,0.0853610428,0.1216878024,0.1170556586,0.0655918153
0.1990599582,0.0630277843,-0.1011568568,-0.0673123667,0.144052838,0.1158710503,0.08267812,0.0913067193,0.0699258634,-1.6286295071,-0.0757377227,0.0938855757,0.0987139235,0.145581681,0.0786341272,-0.0200679595,0.0922943591,0.1074504197,0.1403710818,0.0753090079,0.0723167867,0.157486784,-0.0293438996,-0.104659235,0.0734386996,-0.0003341694,0.0814941788,0.0443427583
0.1453469391,0.0764224729,-0.1065838852,-0.0517536132,0.0509443111,0.2591407583,0.0847661949,0.0726078038,0.0930767059,-1.5987730836,-0.0893044364,0.0785021157,0.0923192981,0.0252874528,0.1006648766,-0.0994790527,0.0938020303,0.0922146036,0.0797517518,0.0940039493,0.0958328439,0.194373031,-0.0846622042,0.01213015,0.1052554151,0.0207429964,0.093212879,0.0701576958
0.1362100728,0.0704317635,-0.1366445268,-0.0693701721,0.0937529389,0.0221643882,0.0578542816,0.0781453089,0.1114070913,-1.4890921303,-0.057045362,0.2000696721,0.0533936986,0.0783232666,0.1072467947,-0.1182453775,0.0540123259,0.1466260148,0.0697314057,0.0662850542,0.171545206,0.1431390963,-0.0680715283,-0.094688072,0.1028037002,0.1146512441,0.074500484,0.0808633607
0.1592101151,0.0345559042,-0.1901649939,-0.0613822939,0.0207832302,0.0136012709,0.0860196319,0.0850616151,0.0553510055,-1.4096903606,0.0226023308,0.1764830453,0.0703818269,0.1598363254,0.0705486631,0.0337872075,0.051671233,0.0964855189,0.1256619547,0.0528149213,0.0308092511,0.0480012695,-0.035731734,0.003051375,0.0488588362,0.1175019235,0.0767638424,0.057127085
0.1240880539,0.0828125679,-0.1507031919,-0.0902940567,0.0178034168,0.0833202474,0.1472599847,0.0831009505,0.0046103718,-1.3238354466,-0.1034647156,0.1826253811,0.0905150099,0.158452398,0.0755938937,-0.0144406153,0.0648485546,0.1108860419,0.1897676147,0.0844986488,-0.022967853,0.0709329114,-0.0201478639,-0.0464668037,0.0479978052,0.1096944994,0.0684810461,-0.0249688512
0.0753355875,0.095172342,-0.1281293231,-0.0813236139,0.054948628,0.1175959666,0.0770465112,0.0945760257,0.0807927453,-1.2465760111,-0.1083062055,0.0520419904,0.1107045735,0.0616883728,0.0763843861,-0.0903783068,0.0673038509,0.1526435496,0.0787158135,0.088077523,-0.0136586203,0.0817616012,-0.0682730926,-0.0095388461,0.0491702212,0.1049019867,0.060958677,0.1663636672
0.1177750092,0.0443197487,-0.1069269252,-0.1131946251,0.0008555617,0.2338709064,0.1141469546,0.0850525117,0.0509962399,-1.222652511,-0.0970459834,0.0650803533,0.0734917087,0.0497512515,0.0712942414,-0.0495202275,0.0292192406,0.0899482499,0.1072236684,0.0625396476,0.0654677996,0.0550946321,-0.0753252777,-0.0305424374,0.0685499141,0.1582005827,0.0834511618,0.0688786035
0.1415390182,0.0358305572,-0.108810851,-0.075515522,-0.0439899074,-0.0809083428,0.0753194579,0.0438169135,0.0540085303,-1.1243635027,-0.0115968679,0.0485580042,0.0561368711,0.1034835514,0.0784795407,-0.0914092453,0.0618733854,0.0841855935,0.1501035361,0.0653499884,0.1509164585,0.1064304147,-0.0443044919,-0.0353924562,0.0552195677,0.1068925204,0.0869321475,0.1112151307
0.0765439203,0.0365679956,-0.0963110222,-0.119176986,0.1055015091,0.0535509249,-0.019807148,0.0574789481,0.0939111696,-1.0892304562,-0.0442246283,0.1253017693,0.0702905598,0.1829486018,0.0569268077,-0.0604637886,0.0414296082,0.0797727344,0.1282108809,0.0653882878,0.1039172955,0.0696372708,-0.1262215449,-0.0334721307,0.0619796203,0.1638979876,0.0667359965,-0.0510841833
0.0738293786,0.0603190473,-0.0860556063,-0.0766827451,-0.0299305259,0.0831182694,0.0473898662,0.0922057056,0.0625998785,-1.0086889135,-0.063842678,0.0478311159,0.0597939824,0.0794965838,0.0712836381,0.0012824796,0.0435462416,0.0528279255,0.0922452466,0.0703436588,0.0772584324,0.1430241458,-0.0213107031,-0.0139172143,0.0763524372,-0.0471138524,0.0833149077,0.0294792976
0.0180329235,0.0656304428,-0.1153793033,-0.1001335722,0.1140291285,0.0289747878,0.1096194603,0.0738451664,0.0097762852,-1.0137195029,-0.1788517883,-0.0349922974,0.0776603824,0.1761190324,0.0049737007,-0.0299421719,0.0653980084,0.0750810534,0.1525821295,0.0562490089,0.0249538527,0.2027261707,-0.0845120192,0.0215319683,0.0507034535,0.0022993688,0.1065220945,0.1208222364
0.0404477056,0.0813629501,-0.109639411,-0.1301069548,0.2142881849,0.1325396622,0.0711623317,0.0550907113,0.0030595706,-0.9350360664,-0.0968080265,0.0208061933,0.0521090376,0.1125463625,-0.0291730083,-0.1427447068,0.0544367695,0.0488638303,0.1629095173,0.0514862637,0.2139758266,0.2427855302,-0.0036991506,-0.0444937762,0.0128399102,-0.0899025899,0.089016348,-0.078123015
-0.009993477,0.0879156751,-0.0702121089,-0.112842953,0.2310761968,0.013359875,0.0265644999,0.0797803062,0.0424946813,-0.9120423235,-0.1270679715,-0.1045290838,0.0729389068,0.0556497884,0.0652497158,-0.0287662792,0.0460202203,0.0913104519,0.1398790543,0.0366918503,0.0068986452,0.230554783,-0.0207309724,-0.0033587005,0.0328887661,-0.1280623081,0.0554320475,0.202900714
