0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
(214.63128377763982-9693.206771048503j),(24.787273698667704-533.7574336252799j),(231.14094430866493-562.314319400102j),(147.12567503514174-228.7943216960213j),(-16.59188514500795+348.7763929977357j),(-293.33828094447534-1081.7351562576514j),(-376.7069344625578-117.06505802148718j),(-208.63505701339028-699.5648429503931j),(-58.029576554517284-645.7577304547369j),(-843.5528989161719-1098.2745852295197j),(-130.11203270935926-575.2768993420419j),(880.9367452636287-598.4914218794128j),(49.5182672258689-607.8840639872885j),(55.67169919111829-119.36173814633344j),(224.6327939989471-599.3204284244459j),(237.9516327733598-1555.242263292777j),(-111.5680566480541-775.2535043458281j),(73.37659592883696-834.0565904880285j),(-547.5888994707435-61.73549465784929j),(8.816929686429438-640.917920355154j),(183.6433751545386-660.401370475143j),(38.85228398691417-722.3435377042888j),(211.14697615694666-314.43563467415424j),(713.2552708931639-618.8755427202965j),(61.70255311439078-566.2314765597442j),(153.39065544886796-465.3773668877752j),(40.074522291943005-538.5196241439652j),(113.21193946173065-483.0406937004171j)
(64.31789025723582-10302.790226642293j),(-26.713756512412573-496.6396284239246j),(294.682503413909-616.6819569266054j),(217.0432072648411+84.53891981911343j),(1116.4838549701026+111.5447758169546j),(111.31109672509217-339.9118187514813j),(-204.84005349284936-442.29799728377657j),(-71.34236094933274-658.80508677685j),(60.007037040866464-742.9130530974248j),(-1171.036832760923-1402.1812849924181j),(108.07178946251123-841.9072066085098j),(17.916165599210522-1307.7462029527699j),(96.26749857560887-519.9441958446112j),(69.88632608154518-74.65147357791497j),(-178.56684189193248-486.5892286137085j),(160.33832422216935-1190.955505009656j),(341.3095599478183-667.5832380215508j),(-203.42746256463315-615.5972913168055j),(-143.97358143665963-762.7963127897923j),(71.53480062817451-688.8472086451629j),(278.9065539544755-862.6463420109565j),(-346.2758932981792-876.0924517515851j),(40.775974797966796-539.1459984237403j),(255.28740579486197-886.9037278252736j),(-130.50612709109868-742.8539521791542j),(-624.7055466393793-100.40502053942814j),(-1.9608395977250055-598.4569980166025j),(177.52236684219315-569.7763783555715j)
(626.4214617554284-9690.303628218868j),(-173.27104781868522-677.7205233302767j),(353.03879307716363-604.8752419496952j),(-41.30606911671009-138.5010177981435j),(-203.0704778997732-783.3270844488682j),(1185.501296987416-560.7812950976793j),(-40.67269639444926-508.1190095066794j),(-197.0270891880489-739.7107927503407j),(-179.17677736231434-700.6193842110081j),(-984.1446681692131-1087.3791619542992j),(-220.94408104765756-344.9156529332331j),(-486.8859120300121-52.91055465193659j),(-5.74925999578528-659.2402349901207j),(47.121165012340455-743.7227068985885j),(146.51679834491634-520.1053509203792j),(242.42523517514914-1137.8112448653799j),(-20.541486324868913-630.203730340125j),(-60.76066901848937-601.7441188490427j),(-528.263647016769-818.196455957972j),(-136.98343882759573-723.5844857819079j),(407.7923323348091-996.7301268657103j),(275.82879070742786-380.89687689670666j),(380.80731635330426-274.0931516795025j),(725.2517950270924-837.1044936373163j),(0.2998017360435199-768.2549290006599j),(-435.5098776209319-435.5114039358307j),(-22.43132259576809-671.4799100230725j),(30.07789134089208-153.6130141130476j)
(252.07105236888748-9889.786236378897j),(166.87174020508826-531.3711298497622j),(478.126123097753-468.07361767977864j),(174.56480612418073-92.21925652641329j),(565.3263221386005-1134.9643859390508j),(-619.692576166155-898.2639170936501j),(-324.17072296257913-817.3439603637138j),(-289.87934269710127-607.7807140138929j),(-184.68936225628389-648.163736101226j),(-1365.6443989148665-1607.421050265961j),(281.79122157940225-507.79331582467023j),(-227.78490579921996-765.3586813503058j),(-18.67771918663761-625.0852211216763j),(86.69987186298471-1216.636573484937j),(148.65701316548663-683.3320601767826j),(285.73710712089616-1487.766201300487j),(-215.4201128375642-490.02817869748606j),(-169.69037564982267-467.9460877008212j),(110.09737950307112-351.81360424899253j),(-89.6607918469562-521.8043691838523j),(360.91157500887084-514.2603616861275j),(230.57008849311268-352.56389152365546j),(-80.10417183343893-544.7404240131773j),(693.9373583522317-826.0875514648498j),(15.299172335968166-454.7267015940999j),(-191.48398976135348-582.8621577339766j),(-37.4528452569678-679.8003776118567j),(-655.2852980416483-152.96194957752348j)
(689.2650953523755-9701.052807425318j),(-5.1839977809667275-559.3347384234901j),(281.9136276222495-455.8873268090783j),(-71.20120605118176-157.99088307420843j),(-505.5214773615056-711.1507166535634j),(-96.52345847804509-961.2369269483255j),(137.42679621120203-464.47390127611584j),(168.21913357708004-513.3302816822982j),(88.45543262358791-597.9779637529099j),(-1051.8248116168916-1021.1225801495104j),(31.85449749056545-655.8766564556702j),(-672.2479059611685-1227.9314711252405j),(64.77017271342493-659.1365292793788j),(465.1579238692869-1140.5262218572138j),(-240.70662961959945-524.9446876214876j),(262.0496517580419-1243.586390633449j),(57.5011362222338-584.8482565062508j),(-168.7600351595779-553.4913284991071j),(-363.96086982644033-958.4310964800748j),(10.35383328946866-663.0523299913866j),(187.17395999244914-820.0258636105851j),(-126.13629248734894-542.3756908931477j),(279.0547654218086-441.55145799693264j),(593.938499180454-587.7338847611823j),(-202.9898751481482-479.8432741183692j),(-477.05965883163947-695.8727978016337j),(117.28473892536083-656.4515256410293j),(247.5448995345011-607.8773945164652j)
(-298.5782842168121-9371.771996417338j),(-89.6015521978396-540.9325811127919j),(247.47164305755103-517.0609069444426j),(69.7165449969701-94.41709133488277j),(377.7087972470299-464.71078526947525j),(-189.59634730507705-993.1131172674516j),(-163.63196089064832-605.0966170807997j),(-321.3106240606701-549.1708921565908j),(53.59661182628135-594.48389841127j),(-1009.1859816742054-1155.883173503526j),(334.562215806228-704.2783669288763j),(-140.03039387510103-832.970025671742j),(24.118088543390087-675.5443476159926j),(-172.655935655133-894.3470472220015j),(-459.525923587278-700.7492333047114j),(-324.38208336180764-1226.088274157846j),(-299.14640413500825-391.71245582792596j),(-114.1598569762256-562.7642490140447j),(-178.60094750780672-559.3652123445054j),(65.76665173154652-509.9291241925615j),(396.9937182787627+11.892059990724135j),(171.11668214089656-535.5552859941752j),(49.95002326538429-233.27334039089558j),(614.194941119321-587.6870025113034j),(-91.92896553080442-536.290246663654j),(-70.08832813135677-778.2855700034387j),(34.252378390248765-664.5938229703478j),(-273.0373249982813-91.43327851734546j)
(528.2715821828249-9564.827371193915j),(138.9918328116271-515.0679554721013j),(314.73422533463633-494.97047769758126j),(-42.54742027064925-127.81605353031838j),(-173.92623553591906-654.6251421569574j),(-285.7063135020936+438.397573617127j),(154.4536332589003-485.31502040022576j),(35.90619870642229-786.6045119986511j),(-189.9902417704165-646.8460067706437j),(-1280.2146851336613-934.0218854756758j),(-47.93185469545705-316.0913845990044j),(35.06605520760752-399.19561900050917j),(50.10632489649677-623.686558833736j),(114.84067868945647-952.9448127876883j),(35.1098395401078-648.6645911660376j),(219.2256677458223-1265.653650683184j),(-17.680080868557155-708.3616636490331j),(-2.722476226906366-467.4589459504151j),(-684.1539788235843-726.202234988873j),(2.8194385431658304-646.9090815025096j),(-240.61498361063758-916.4738779507737j),(207.02744791132375-322.93696674850685j),(59.29687823075625-112.90090721098224j),(629.3948264173175-933.7794969127309j),(-240.20881938093808-513.5696469833514j),(170.35220862299144+289.863929661773j),(101.49341902276292-604.0625430241456j),(-229.22716861790337-1686.4045806343215j)
(241.83800560463283-9384.241406571567j),(-105.83148251396548-915.3308544180315j),(255.90161266350896-562.3234918289772j),(-29.81314218203903-36.45363542950233j),(52.831547008905574-303.23025125666j),(59.69589392100303-809.0578230541951j),(-88.86128695933914-1028.2870729229799j),(-10.831770634324556-344.4893464529681j),(119.68242619386895-612.9753979035461j),(-1015.0079761373146-1144.9590499014835j),(77.06801972719916-906.2002117648412j),(-285.98966522753017-239.03290641112955j),(110.12412772810936-468.27706423460455j),(-323.2687231147262-582.4677144522245j),(129.1667772704501-788.5891884273927j),(248.31453409798513-1735.2658418871433j),(8.696485143645418-495.9111938834071j),(-0.6812371517703326-667.2317126032734j),(15.52530360293295-467.45625989316056j),(-40.14712565935028-648.9838423427j),(-904.8029985889523-679.4166681052611j),(37.23457138594699-961.5512495393625j),(-125.0518934582555-316.42902787726905j),(616.2024938700351-682.7094067839791j),(62.91126966849146-546.4252005015732j),(137.22029780212495-622.3903629344209j),(147.09070649981402-549.7000017400269j),(19.35073213231314-305.21708804602247j)
(-159.68474131690186-9644.929353892978j),(155.62895178407354-658.844167687731j),(273.87511602653944-522.9053018209263j),(-125.64359971803766-202.01699749993153j),(650.6743600758493-11.016259608802926j),(300.83982482656364+77.66930222142616j),(-487.4251629711173-997.1721063661346j),(-6.569910962957735-748.3737282879007j),(-18.50240068947798-702.8859920219843j),(-1078.46764448793-1085.7632226485887j),(-40.937064836186266-677.5961069296346j),(-104.16541608232797-390.36451855173175j),(-74.97280562887823-631.7879939067477j),(13.091125896873933-219.2119593648698j),(64.276949651927-579.7735677824475j),(6.2871172832228694-1191.688281339048j),(127.71613722364009-659.5245642554416j),(-138.69603260709818-785.3435225104859j),(272.6691170045948-394.01612605816524j),(147.66108531255733-840.0680570728696j),(-11.466417336277175-560.9718199676154j),(127.40590406088366-323.82473751822795j),(515.6461414412771-559.0939543872938j),(432.14677152188943-556.3150357235j),(93.26050459488438-656.7115294510367j),(196.99817606469992-1104.1828272197295j),(-48.08921580440111-650.816741390832j),(1022.0428425522716-124.12589241285028j)
(307.9866102329231-9821.672132368782j),(-56.98914200417201-950.1328094690421j),(287.51454343789317-508.3457345990604j),(-146.01304295540402-314.4881281076125j),(977.5439210714136-178.81057717972783j),(636.2034350773724-1027.8095534585912j),(-439.3209347801275-597.1705636577198j),(-290.23712797604213-523.497856132364j),(29.51358183757071-406.1374716350695j),(-969.9390487811798-1463.4854713654222j),(144.01277688380517-373.7970774821931j),(589.7108791182119-501.05679056773965j),(75.46167769754288-557.311520723427j),(390.16079271651296-625.9563469531557j),(60.777209991606156-549.1480063580184j),(367.62812168683797-1159.7964001166854j),(269.9264431287029-897.5236673215477j),(-24.85050352685309-707.0591963530052j),(189.0382800769418-1021.6532362545713j),(-48.07596605553569-533.9717728047725j),(407.1908369536324-264.24279113309706j),(200.87513735542547-794.8813272118452j),(-341.69941264765345-831.0856216750537j),(799.1463578782945-885.3464853240713j),(-35.16706012701235-838.2154016480566j),(9.691630515879126-774.0352207247388j),(11.520468228743141-686.561215993805j),(-54.125083961898156-126.0059611170293j)
(122.60648042106322-9358.828396505232j),(23.077182577323676-402.9978182075213j),(356.056418718421-390.97070486618827j),(72.57548739305844-40.736775645338284j),(510.29884553747763-252.51711568108738j),(524.1841920513887-1215.1958759220124j),(143.63950360973647-378.94694048948094j),(-301.3447652341031-670.5567002585369j),(196.85743428194633-522.4533864787894j),(-1029.8323840163148-1326.1295851303705j),(35.28998004294347-324.3602791133046j),(222.24995316621062-699.5892010301707j),(-18.938846729238406-567.7234134548403j),(301.497803578573-656.4135521854544j),(49.32699893456589-637.6587342861835j),(-16.875604171018125-1379.2000728081628j),(-166.20915316440605-681.1257142521897j),(-37.00834835306756-574.0285611860863j),(-920.5146603191713-798.9523918062616j),(51.90244395254956-595.7440149951927j),(-549.8511992028402-205.72901124747887j),(62.217170197651825-1348.4940253038105j),(78.21096164906018-458.3292501985184j),(684.5769554710057-799.4230623637238j),(37.608619822654575-588.2037577882597j),(16.881711698235165-640.6160844453823j),(33.986568466221826-563.8007179843505j),(39.36786540881235-226.48114202811811j)
(-40.8638777765284-9218.642123435473j),(-152.20597775729112-638.9802755858605j),(346.9710298567898-461.91904729224973j),(111.40366449627248-118.25327335548033j),(559.6760891024711-777.0029373236006j),(-705.2228988310932-528.486579948104j),(259.4563554949038-794.2806683436872j),(323.7746172419095-453.9055731110601j),(-33.17429535544602-649.348470037043j),(-871.1258765563832-1260.0270205075935j),(-111.80552013460584-453.8496121945902j),(-299.49259718075325-1294.82360910622j),(-11.875676929898276-587.6283889487262j),(-33.83868918426003-755.8062471986676j),(82.54200768278672-389.67362274914j),(41.814040347920866-894.9795273966292j),(91.22448131371874-588.259227749794j),(-452.11971385907646-531.9564214941586j),(-94.1197169112676-776.5045348446669j),(-59.37725197827288-600.5974607396256j),(-538.9540163983711-896.5297795835163j),(609.7628785106791-1092.259769464747j),(299.8171523052072-502.53569010520994j),(802.4080346283811-702.4516490337276j),(51.79149177485289-725.8913835725605j),(-216.3630968077963-310.5781356309241j),(-89.47069883271799-601.4551351023817j),(-436.0068226049966-997.5993973232354j)
(82.40011044943299-9083.345058046973j),(-86.46966435787218-755.4644982873755j),(337.4632569472548-511.88821597590976j),(70.3827981098591-93.15796350163498j),(6.642650601580783-244.33938591572252j),(-667.706458554082+432.310934542207j),(86.25629288033187-503.6228904355157j),(84.84242327223284-487.9509623082507j),(118.71160753027522-616.5605724084708j),(-1131.8683754506953-1529.5898035417076j),(260.0387978421892-662.5555691754123j),(-278.16580582492134-1033.9218777927672j),(-20.421148057014065-710.9865711527525j),(343.3802734676925-505.7661524524456j),(-55.58904948484782-653.8002678720907j),(37.72553561003903-738.3679563139908j),(194.49853767864067-399.69380088681953j),(-138.78521232222317-435.2619246436092j),(180.6570540784012-601.0155157490119j),(113.406609824377-558.2780966851941j),(-270.71789885103743-470.6862653212681j),(-97.81219336623505-865.8924872689995j),(-0.6514703899001688-428.41808136450425j),(628.3816155396999-693.9027160013632j),(73.30095701411818-689.0709098048894j),(-363.79498817924184-326.17787176971297j),(33.90551835331985-629.9576508502282j),(183.46179087892966-996.4256424353955j)
(439.67009355064124-9169.174375795574j),(96.31217009921565-501.2872529662224j),(206.81177694262928-556.2753595137294j),(-7.823885072299532-260.85148050440426j),(1035.0650153652145-344.52685374562304j),(946.6980706879983-816.7455430680188j),(128.06601087059488-276.15480155258535j),(3.4376702777014714-240.15019955320122j),(-48.98050655510025-642.1178160496803j),(-1187.1653660265474-1149.395054374872j),(54.196909033765166-530.9493099041757j),(948.4103079293529-78.61424556359006j),(-20.253521426576043-517.5644175780208j),(333.03063870938-434.677056289848j),(46.238437314711206-563.6529199488573j),(-295.7501803386113-1566.2931700755362j),(-76.33631015520602-407.42654494503637j),(32.31477246524352-948.2545579240291j),(249.46277618795983-561.5251028632911j),(-33.06210653308298-514.3368649113366j),(-230.40713400152202-519.4239283316141j),(-400.1227201147928-659.9782791764965j),(-110.30819736333635-555.4406510269687j),(131.77018479526146-669.4328000056751j),(-45.31862226199979-636.4336703575752j),(-595.8609319682912-558.8990935015836j),(1.856778130945898-470.0727373844705j),(-367.4143828152199-447.4379798609783j)
(-64.38468551579376-8652.552319304863j),(123.68462557502887-452.8602393680985j),(366.4938976949102-534.3984722691187j),(-175.10694095496092-173.15900424734423j),(113.44375880219229-654.1881939883007j),(803.2809741469212-1048.9674309990287j),(72.77792358691676-210.43955598530835j),(97.43864620790066-456.1487786964161j),(-98.22522250869092-436.09038828467897j),(-1149.0970190473934-1353.7789232197442j),(115.65127984772164-737.085315007319j),(572.4651751337141-1165.924690388459j),(24.400039030390275-619.3008514356206j),(-45.5311473632496-431.9451910166433j),(-44.7695585507506-557.8825019047739j),(225.59440619528647-1356.9800657302108j),(349.63390705014183-805.7368905004705j),(-112.49903089332608-594.0258979428565j),(367.19301582972884-656.0625715226491j),(45.26902124677795-552.0121491763969j),(239.43620910286222-49.312326140851276j),(-446.77171236669244-636.4825629942748j),(422.0413817002689-511.5069427991408j),(443.63759584446825-644.0664956717642j),(-156.9941267098597-402.28027653374573j),(-258.2909980087815-1343.3359207237113j),(128.18159309516298-526.3594160596725j),(202.4252319357193+145.755836856775j)
(103.61953261958661-8988.89849389923j),(39.744474077954806-660.2896895755403j),(189.18426006756286-545.6662276384412j),(-39.76119768606752-249.9927140785564j),(-514.8122349827307-451.164948984136j),(-679.6991148644682+90.72247836696971j),(-197.15067614176266-692.8442498804724j),(-169.06328183826477-527.0066977703198j),(11.56210544385172-556.7523670313037j),(-991.7631906711892-1181.426719908998j),(-75.13076741756305-416.4445007930759j),(-73.58448357670073-431.0970269431375j),(59.07400977287466-594.6745830056713j),(68.78665957316363-379.9812728836711j),(51.986463297120395-550.8435412280694j),(87.30630468564217-1214.135178149283j),(300.2713832031102-575.7962183251691j),(-68.71511467026546-622.226502187402j),(-117.39438631101397-252.95080962049832j),(-88.75248539475763-711.9651380826358j),(347.2261682509392-365.1452269845428j),(-149.41870835460955-891.5411112007724j),(197.15474932445628-416.9463577340564j),(557.4691413860119-699.6660769152661j),(-2.8247979096105666-729.0423480415889j),(313.3533162050786-578.3973099416764j),(-84.91672369109462-432.976055350851j),(-388.78582800647405-910.2238779176294j)
(449.1364492681025-9191.050964263019j),(6.265398822094767-720.8570095113413j),(360.2188338465447-490.82393453134955j),(-150.50756079718207-206.40692023934247j),(1118.0844054274721-2.66534188639244j),(728.527037671249-1232.1699225846223j),(70.37087556120042-426.22358614068906j),(238.8980088586139-609.4604830658068j),(68.59587472856833-566.3797550890602j),(-1037.481510667425-1057.508574598709j),(8.602521456262636-828.4652438985343j),(-709.4887238928546-1044.9160744862393j),(31.980358485726555-608.1215573605816j),(-292.9991219007727-611.1999607740505j),(-16.326233947501095-446.68881360877947j),(-113.78590758724218-854.809869635756j),(-199.7289629872978-462.86090733121495j),(140.75970370171888-674.5179539573554j),(23.232759624165254-138.2411345864519j),(-146.56019449021503-579.4277630139239j),(-488.0040106157068-993.0227405915106j),(274.68591326237055-288.2408349828078j),(117.46156097941429-540.1609004541781j),(440.9798822900905-686.721629969811j),(49.04947136070784-636.9705749371441j),(-131.431227181732-659.1901151176594j),(-97.67487659784135-552.6029999135058j),(-230.55706609750732-1124.637357722745j)
(64.13206166555688-9204.949556114268j),(107.53125480850076-462.43136411921733j),(306.7327671084232-540.5069851012489j),(-20.786242275557484-188.56077336525058j),(704.9604451212388-51.89848721485845j),(-543.4310476007764-179.95806822572536j),(-113.82110556107745-813.0225570386993j),(79.95555226327605-409.6372777060085j),(-39.91562496859217-577.5513992336962j),(-906.5121814866857-1077.2857901662378j),(-237.9534629410512-869.2126993081056j),(-60.62689001949079-439.70990049553956j),(76.90944190187682-625.6614279360498j),(789.8151042601326-946.2697311471761j),(224.78326588487653-445.624358315316j),(27.42483314786702-1332.6070354976764j),(30.757579805763598-689.8255309481522j),(-8.77709289040368-631.1291126472155j),(707.8624251533396-1045.6087627370216j),(-14.049303040012632-626.9262760736011j),(499.25816661634326-757.9070029035191j),(308.56046684040905+95.39886785281305j),(-123.17228290739837-366.40534458547114j),(716.187032525457-937.939457753961j),(-49.25342988355803-596.1350569483257j),(-101.78789571787073-383.039963934725j),(-62.02941991353924-575.6296468092775j),(-114.20850677307715-732.0566885491833j)
(-162.37102620538326-9202.259235921118j),(297.4354664426756-788.7646776832285j),(167.2928444105516-452.52206057655974j),(-192.48612100346844+33.70294023964078j),(356.0014205930619-33.717250764602j),(-1043.658869681582-1481.2649483669798j),(28.462665524079938-715.1846356865285j),(4.160847440322527-526.4471582770894j),(73.23692238324-573.3196035707259j),(-733.9249237166832-1047.2351716947994j),(266.5565753365985-1114.6326663180234j),(-714.9435512681869-1289.9969854331887j),(27.184369892738374-590.0640788942907j),(39.423060519344844-735.0349211802727j),(111.15855306079828-527.5376563451814j),(293.3433995518392-763.7192712465637j),(29.074562466563634-216.20137001196449j),(62.762329398391046-415.816851817684j),(472.41982112604813-424.83650407789594j),(-122.39462814898499-677.5393944709701j),(-785.3796943366746+89.8570391814358j),(53.447980924155345-690.1372444920216j),(-79.8320316311941-844.2333798430466j),(607.7789644052881-735.0822674801439j),(11.701725763212693-724.8499459158124j),(-32.0646790146572-332.88567911033874j),(72.11198645511459-692.3190139886858j),(-177.89213680454776-1248.2859098851309j)
(-94.2873995431703-9177.514849490093j),(199.6813305377545-453.5485027891066j),(280.1686257849599-568.7217903024516j),(-133.04913576404948-106.50222036019694j),(-813.193605455929-51.748868824156716j),(295.22502972156246-134.4926970830404j),(61.927506233838315-849.730771431542j),(-133.47972627205115-543.0580816475674j),(-135.29969554886938-367.17640743007166j),(-1065.753514180197-1054.8622529789627j),(-372.0647707499557-402.6828913351465j),(-807.48336722928-559.4553946777705j),(-29.477832011134325-647.3276482291471j),(105.13663763545969-629.3491852800407j),(158.73569265865194-579.2733696917412j),(100.22236309604654-1393.4767511924263j),(84.31734080140994-748.3507430700126j),(-90.58658186310416-707.7650779804429j),(-314.53580998924804-959.229263389653j),(-54.985814951061144-589.9740057484962j),(-581.8333504758743-491.37402531856094j),(-175.87686301542834-1291.8504533074502j),(-51.53092066365002-554.5094649821446j),(317.52919950429794-766.3716804007074j),(118.74998397695084-631.678054618026j),(-127.19288474124232-1114.3917183792553j),(64.0893550370568-563.8206953390575j),(168.10938486952577-202.84418251184607j)
(-47.231590611850606-8845.605966615152j),(31.804641940064386-466.78342347066194j),(263.8063522012234-496.7608184695092j),(174.86474667337524-215.61181958190437j),(591.8317286219033-600.2686061153801j),(-1109.8834225392238-314.6820167224673j),(189.19434365653018-722.4830164280339j),(158.61036795861833-901.3864825243172j),(-85.54854475395766-755.1044359745725j),(-1181.9918134267823-1234.3919542182464j),(3.6348633705222255-442.748625012014j),(-763.2928591125899-618.2226211827704j),(35.51694258099499-508.5220637838502j),(446.1193674398859-170.16915211921997j),(96.22317933698251-623.0580157771558j),(269.6615580022185-731.1362063047704j),(81.50425747254408-620.5745502009909j),(-46.934631170330476-497.172139271863j),(663.9706242363033-112.46158806656032j),(53.17212890362356-581.0564682115734j),(-218.02975633603978-511.86619956019103j),(38.024967167914355-656.7939621991263j),(-514.2421768284804-454.1442271335022j),(362.8773685567302-813.3864110377276j),(73.33804073073253-601.8693105121544j),(-340.1336732586696-607.0781449397322j),(74.77379984911944-435.7466192080969j),(1312.81945287383-304.48642031413954j)
(171.58520587597377-8948.424592718926j),(42.39359354956011-826.7951665196101j),(320.1392784179733-510.05778317340054j),(-108.43242740606411-284.2767247399937j),(45.52015025780574-221.38673389051172j),(660.8210064263616+175.08254469214467j),(202.27329290663-384.0253147300605j),(115.75559690783082-605.0301976986442j),(-141.54065309689472-391.69975555986923j),(-932.6036128531453-1224.595926683644j),(-138.79502958407642-488.1102645343427j),(-223.37566550451078-49.40912620178926j),(75.4046953397665-565.3646509688244j),(98.81675926931439-325.4632150212456j),(188.5132952153121-566.5914858916718j),(28.311269254299546-868.8585211829188j),(-167.32350141534786-675.1993918935498j),(-378.4756488565057-563.4257279596882j),(-57.08764003093199-495.41165029556237j),(73.7152333316514-579.1942084845916j),(-85.01179987895972-994.8913360818701j),(-687.6007253413031-422.0619092858163j),(-339.1445253137996-785.0169975841694j),(528.4556359090625-669.0102773241689j),(-120.5722992732634-678.174175953444j),(339.3333907279515+154.6796730925941j),(-34.96450668955252-446.41463228186035j),(-135.9826624172618-119.60207824834433j)
(-399.95781469454664-8841.957982455047j),(-261.7699470445777-594.0591612314053j),(410.56019981719714-449.49444406334675j),(159.0908247969199-231.14617038466923j),(-481.086965717043-243.8292727663625j),(-383.57511429292595-92.84697483987901j),(121.17944017400237-628.1327882452532j),(155.78354957826804-576.6016097010845j),(129.81686613343078-330.6316357707837j),(-1076.3535984320595-1111.7712512694536j),(-207.43260725789227-591.9387443180727j),(146.51006118707156-212.27869376424616j),(14.770163759334793-658.4190408494064j),(-143.36821434770474-684.4662097371058j),(32.43413926698608-538.523448248771j),(304.5466346018939-1156.393497668122j),(-40.370382263444384-724.5867805306183j),(391.57410839922716-683.1341945103223j),(-124.41592289111246-408.59310365044894j),(99.01388914375997-631.085300015048j),(-459.09671316350904-1031.4513733934227j),(-634.4549392724118-699.5829756331842j),(-284.6619015616777-418.709938844452j),(679.1367660364356-575.0606521757335j),(-46.50492588417177-574.4403744571699j),(511.5312030060453-967.5479785391726j),(-56.20688499914924-490.7314936921425j),(475.2610108739171-198.0136081297797j)
(-59.31949518673423-8286.143488008693j),(-153.0619064378859-196.14054603457996j),(332.9962549205647-344.6075393234455j),(-133.44200098043785-175.99587013687795j),(200.51949609419745-894.2668831353177j),(309.80177687969103-802.831393786063j),(66.38533965621303-683.7399177409327j),(174.1354986886555-738.5300349176064j),(-101.19349747625925-469.03989610112325j),(-834.0362413306465-1106.5602923897013j),(-118.11371683719392-1124.7309715102529j),(-86.69379136429745-697.1274952744513j),(-42.46950790412373-526.6356688990252j),(12.631390871516288-602.786405754439j),(130.39134217018852-567.5040001881132j),(-60.435857455710476-959.491413907568j),(144.86555949209847-412.54153613565427j),(10.515840156480266-639.3270600887538j),(372.38242591899245-598.1578491570726j),(41.12793297859575-516.277255332166j),(-110.96222910843426-932.3011211290386j),(382.51007997560544-1069.76016676256j),(-185.3829729453683-558.8900108791462j),(684.1682976512748-477.31285215835885j),(-11.118076981039195-494.4714372341539j),(351.41912874621755-895.2262112251506j),(-1.0382588705076614-463.1168330108235j),(553.7155534296984-508.14673209922364j)
(254.976041962522-8624.657393048676j),(-143.79991181037713-624.9527292247358j),(224.9350278464713-466.14365463419404j),(178.54458106850257-297.2184525447692j),(-510.5536917522769-849.3107959872784j),(199.17543251424655-275.76905665473737j),(-364.1837232210738-596.2999378384852j),(367.094804725427-732.7986267110439j),(116.9478561462959-479.3172885342731j),(-942.2557820661368-1043.7432660489585j),(-382.88490729690477-973.767667164279j),(-208.9044107330984+60.40811969917273j),(91.45036931377732-644.9823704080902j),(-40.65172873368512-888.5930548660275j),(-19.903769208988464-499.7945296724173j),(397.9457080264541-1006.1069414267579j),(183.11110285210842-483.8639254833173j),(-187.68611256724202-590.8353748960421j),(-297.5580142094075-516.502802718258j),(29.715632002439634-572.9495234386106j),(611.3832594614571-956.1612141610676j),(-350.85247405737067-828.9101911706094j),(1.875224258221607-395.04330388349507j),(646.504082925469-777.4775138465121j),(-48.03187873693699-767.440829121253j),(298.045221777283-448.412633048541j),(36.41131643068978-454.7147457737209j),(82.48222982608956-916.4928766440105j)
(113.56895722962986-8260.515540273624j),(49.2630423163877-328.69301963762115j),(214.404689804855-533.5618547140717j),(-63.336548141883185-89.48498038244483j),(27.868305283662096-340.22361346164416j),(-850.5333511459708+442.38232411701114j),(284.3037612458526-545.248690684113j),(-47.871244088801774-720.7785327141853j),(-131.97508467135603-609.1164457671834j),(-910.1943840059806-1263.8545389534538j),(-890.0554822659155-307.9443860836891j),(-356.45917549819745-428.47393884404147j),(-80.49812559425226-648.0639484897954j),(-192.43448879525124-9.656067609309929j),(57.820810212608265-710.2476444855392j),(-263.70186115553867-1132.3781042454646j),(26.395434041453342-446.9707142004757j),(10.347001659826262-706.8568097161872j),(177.78943224576804-479.560252065274j),(108.8358924001563-547.5992572316939j),(621.3948361143176-1433.5403069069957j),(-571.2606456618704-463.8290528689042j),(82.65285008679656-307.7304614334981j),(280.6727328014528-751.007943111425j),(105.38859881249172-470.57411995814687j),(-336.8799843518139-711.7742703738986j),(85.57902148823385-462.4481957884516j),(213.72408762581478-657.8990619903805j)
