0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1.960452589,-0.1646769854,-0.2032853295,-0.3893382552,-0.209253953,-0.0997017775,-0.1946326471,-0.1639294436,-0.2125822336,-1.1193808243,-0.2937280193,-0.2619510075,-0.2050081757,-0.1482747864,-0.1941695567,-0.1094577181,-0.2355848277,-0.1820450148,-0.1343891978,-0.1819988338,-0.0664975747,-0.2140920718,-0.3096185317,4.1302618743,-0.1846544071,-0.1543393222,-0.1987544409,-0.2593695279
2.0510271431,-0.1673913667,-0.1549037433,-0.353381301,-0.2318963665,-0.3128131502,-0.1562556223,-0.1572330207,-0.1621887575,-1.5240004783,-0.1865642968,-0.1315705941,-0.1591473794,-0.1093435616,-0.1145280209,-0.0603625899,-0.122178601,-0.160456578,-0.1278203815,-0.1452411875,-0.0894330939,-0.1954345194,-0.2715506933,3.6962491259,-0.1458391953,-0.1947429512,-0.1697209173,-0.1432779014
2.0750371839,-0.106273347,-0.1330450919,-0.3127274184,-0.1308461316,-0.214359925,-0.0899456885,-0.1333323059,-0.106059351,-2.1215033915,-0.1959613165,-0.0903000665,-0.1210197525,-0.0474264544,-0.1411344504,-0.1103198038,-0.0952040606,-0.1170768422,0.0064605928,-0.1170659021,-0.1028701339,-0.035677372,-0.1716022625,3.1014268608,-0.1195286944,-0.0779070697,-0.1100638488,-0.1816739564
2.115018826,-0.062757182,-0.0923219842,-0.2689730983,-0.0516061418,-0.2809057596,-0.0813628836,-0.0969436672,-0.0390436257,-2.9668528424,-0.1282965931,0.0903986079,-0.0497526002,-0.0413686908,-0.0618400157,0.1119703572,-0.0804213132,-0.0551760321,-0.0422158105,-0.0358788565,-0.0877341489,-0.0259661287,-0.1653560309,2.6707526233,-0.0592254553,-0.038576107,-0.0384476623,-0.1371177844
2.1418161394,-0.000599057,-0.0232841967,-0.2434627057,-0.0116367198,-0.1302897632,0.0344357246,0.0016860488,0.0132825139,-4.0212865922,-0.0528280514,0.0167422852,0.0010035182,0.035210705,0.0164374865,0.0488812151,0.0383175538,0.0133814633,0.0901714891,0.0234851063,-0.1452191906,0.0925444655,-0.0998414817,2.2401021449,-0.0021516115,-0.082882749,-0.0034824507,0.0094667099
2.2036174451,0.0509616446,0.0107016422,-0.1455555522,0.0548825443,0.0721962979,0.0245433641,0.0786449058,0.054772192,-5.4938127077,0.0005255639,0.0931013597,0.0482311725,0.1513386985,0.0298632408,0.0816039307,0.0695753017,0.0588319027,0.141276124,0.0337350503,-0.0179317992,0.1819623434,0.0014943181,1.9648049443,0.0577358433,-0.0061789912,0.0514342713,0.1476449491
2.349826846,0.1504260828,0.0952805003,-0.0572632832,0.0702531728,0.1221066044,0.2315708197,0.1670897598,0.1447319669,-7.1279199069,0.0407279141,0.134442821,0.1350318091,0.1457565227,0.1226038073,0.1534274876,0.1567461954,0.0852036249,0.2739609943,0.1394755095,0.0986920796,0.2233377974,-0.0477424039,1.7146018098,0.132251619,0.1491368407,0.1396283241,0.0566146848
2.3759419876,0.1600238841,0.1621974816,-0.0407268261,0.1862940805,0.1257900005,0.1888758839,0.1832044281,0.2197156414,-8.7760818238,0.1256001007,0.1561975653,0.2047948115,0.2846848971,0.1958438691,0.3061252117,0.1482262096,0.2222730906,0.1999117268,0.1949518781,0.2905859746,0.3496148088,0.0897980132,1.5325416191,0.1907690775,0.2536768529,0.1857474567,0.2834220991
2.3706589355,0.2668218351,0.2284103384,0.0405422872,0.2870655372,0.3016939768,0.2512175361,0.2575795843,0.279541364,-10.3795172383,0.1514726906,0.3374694559,0.2800221682,0.3512604649,0.2697363134,0.2834073308,0.2605556188,0.262905282,0.398134078,0.2861078112,0.268502602,0.2791365646,0.1113339269,1.4656646698,0.2766020515,0.3100227895,0.2746240819,0.2290279435
2.4562632282,0.2960817514,0.2957477826,0.115300522,0.2139799629,0.2603343246,0.3567179815,0.3615343425,0.3280438482,-11.6193914282,0.2306843571,0.4321441594,0.3398302973,0.3753069553,0.3546210155,0.3427869452,0.3510030431,0.2998017087,0.383300301,0.3344912372,0.4143466466,0.3730827757,0.1746801576,1.3727575013,0.3556421905,0.2971384862,0.3188289822,0.1849409245
2.4047105299,0.3177774859,0.2547048669,0.1216642515,0.4701048005,0.399471938,0.3555339455,0.3493735872,0.3373474544,-12.4357988673,0.3095204403,0.456942749,0.3434337113,0.4230544966,0.3439136556,0.4672540671,0.340072317,0.3784018173,0.3591122709,0.3426305518,0.2507240931,0.4242036063,0.2445670141,1.2834820134,0.3634739651,0.3856677089,0.333939496,0.3747160338
2.426227323,0.3633431929,0.3127157832,0.1360202748,0.4235340966,0.2197361278,0.4109408278,0.3928857732,0.375584959,-12.5749393664,0.2763376728,0.3864688801,0.3797826067,0.5056467856,0.3589219386,0.3548057966,0.383838037,0.4039153654,0.4163004048,0.3955081669,0.3251918843,0.4254954298,0.2708865061,1.2454639929,0.3964355633,0.2937212755,0.3738185119,0.3214121896
2.2602163211,0.3636002127,0.2996175173,0.1002511635,0.2543553067,0.5110005865,0.3661241307,0.3658176563,0.3430096558,-12.1288628554,0.201456693,0.4040615681,0.392949435,0.5258042959,0.3683225474,0.3273303416,0.3558122658,0.3824242789,0.4527636216,0.3621505051,0.285455728,0.3847846736,0.0932777219,1.1505312964,0.3564585119,0.4539726616,0.3544790243,0.4128351347
2.3591037175,0.3364741933,0.2737586476,0.074421508,0.3165433649,0.2349112464,0.3340253086,0.33192545,0.2822779602,-11.0621801596,0.1053912928,0.3006614136,0.3534950829,0.4211870736,0.3016689248,0.30668046,0.3207352197,0.3419284405,0.3686401295,0.3465716336,0.3998754692,0.4340962335,0.0378765594,1.0970172876,0.3260176642,0.3783074363,0.3338702903,0.3447181515
2.2510766673,0.2784535768,0.2117757158,0.0178136556,0.2141150888,0.2121908789,0.2688995399,0.3269759998,0.2717109233,-9.5277843623,0.1474696012,0.1893192378,0.2981755092,0.425675214,0.2382235904,0.2522798716,0.2888936734,0.2640969473,0.3599282457,0.2729544912,0.3321427459,0.3323386754,0.0873419689,0.9648093597,0.2713914212,0.217004587,0.2693573438,0.2633698325
2.2506116449,0.177610093,0.1999547457,-0.0285492541,0.1465413758,0.1246547836,0.2340991639,0.2318204285,0.1938775659,-7.8336318429,0.0362405841,0.1510342021,0.2142892262,0.2701736072,0.184562739,0.1836747716,0.2002631061,0.2193594549,0.2391877527,0.2271202519,0.2020022553,0.3078334729,0.1203803748,0.8463350084,0.2261160258,0.2732289974,0.2056582342,0.1955512312
2.1831310947,0.1417300411,0.1375851354,-0.1496312208,0.1016285998,0.2960782866,0.1888085069,0.1838636779,0.122994137,-6.1232955217,-0.1123812429,0.1351266338,0.1515292397,0.2343502536,0.1388761684,0.0905119628,0.1702925274,0.1759014719,0.1610295801,0.1716985706,0.1507437713,0.1950897742,-0.0997709954,0.7631296747,0.1342081325,0.1305536993,0.1450938125,0.1811242286
2.1312931063,0.0929818953,0.1019414348,-0.1858309135,0.2420528872,-0.1009187889,0.1006405565,0.1390098812,0.1209311923,-4.5311249609,-0.1721662173,-0.0530921729,0.0957908712,0.1396592058,0.1472383699,0.0835741015,0.1285769788,0.1342731212,0.1549750579,0.1093730421,0.0074952883,0.1264828469,-0.1870821773,0.6930215715,0.1172040751,0.1761345775,0.1084936423,0.079071527
2.2027152461,0.0572815357,0.0356252745,-0.2298732792,0.1009517434,0.0093535049,0.0297626222,0.0858565062,0.0368674059,-3.2477049446,-0.1671628439,-0.0157586747,0.0502707781,0.0309177844,0.0806555976,0.0312706019,0.0472942277,0.0464781842,0.0536773254,0.0676288556,-0.0012776886,0.1007951807,-0.2233418755,0.6177800065,0.0528970207,0.0727063013,0.0662859232,0.0080476802
